user_id,session_id,behavior_label,behavior_id,click_count,view_count,purchase_count,time_on_page,cart_add_count,search_count,session_duration,avg_price_viewed,category_diversity,return_rate
user_394,5,deal_hunter,6,50.0,33.0,8.0,9.1305,12.0,24.0,32.3657,55.9875,0.8313,0.1463
user_394,6,deal_hunter,6,25.0,16.0,4.0,5.7457,10.0,14.0,20.0265,134.9014,0.7038,0.0812
user_394,7,deal_hunter,6,39.0,17.0,1.0,6.0162,15.0,12.0,38.7834,130.4902,0.8086,0.1535
user_394,8,deal_hunter,6,34.0,30.0,8.0,10.3165,18.0,18.0,44.6393,147.4344,0.7754,0.113
user_394,9,deal_hunter,6,36.0,18.0,6.0,4.0843,16.0,20.0,31.2775,73.2581,0.9475,0.1973
user_394,10,deal_hunter,6,43.0,16.0,1.0,9.8841,12.0,16.0,40.258,53.04,0.9077,0.1206
user_395,1,price_sensitive,3,31.0,18.0,1.0,5.6211,11.0,20.0,22.5546,91.6293,0.9025,0.0505
user_395,2,price_sensitive,3,30.0,28.0,3.0,3.0255,10.0,15.0,34.0362,168.3466,0.9255,0.0677
user_395,3,price_sensitive,3,23.0,12.0,2.0,4.2407,7.0,11.0,28.2616,62.4791,0.6998,0.1281
user_395,4,price_sensitive,3,32.0,18.0,1.0,5.0908,6.0,17.0,25.2269,54.2778,0.6739,0.1149
user_395,5,price_sensitive,3,15.0,15.0,3.0,3.7644,12.0,14.0,20.8177,55.2177,0.8776,0.1394
user_395,6,price_sensitive,3,22.0,29.0,1.0,7.5726,8.0,19.0,33.4554,110.2618,0.6248,0.1651
user_395,7,price_sensitive,3,28.0,20.0,1.0,4.8966,8.0,10.0,29.3642,57.2629,0.7419,0.0776
user_395,8,price_sensitive,3,28.0,17.0,3.0,5.6332,13.0,11.0,24.0782,88.5623,0.8629,0.1009
user_395,9,price_sensitive,3,27.0,23.0,2.0,6.78,12.0,24.0,26.7896,166.8808,0.8243,0.0591
user_395,10,price_sensitive,3,29.0,26.0,1.0,5.917,13.0,17.0,24.604,186.4216,0.8929,0.1498
user_396,1,loyal_customer,2,16.0,8.0,4.0,7.4553,4.0,6.0,12.9505,174.1376,0.204,0.0269
user_396,2,loyal_customer,2,17.0,9.0,2.0,4.5061,5.0,4.0,27.7729,206.7252,0.4788,0.0387
user_396,3,loyal_customer,2,17.0,18.0,4.0,4.2242,3.0,5.0,21.9586,202.9498,0.4553,0.0271
user_396,4,loyal_customer,2,16.0,16.0,4.0,6.2228,4.0,7.0,22.5871,393.9958,0.2994,0.0147
user_396,5,loyal_customer,2,14.0,14.0,2.0,6.1126,2.0,6.0,20.8376,172.8112,0.4037,0.039
user_396,6,loyal_customer,2,17.0,15.0,3.0,6.1549,3.0,3.0,23.4423,301.8074,0.3247,0.0252
user_396,7,loyal_customer,2,17.0,12.0,4.0,6.2383,4.0,6.0,21.6124,343.2725,0.2998,0.0433
user_396,8,loyal_customer,2,15.0,14.0,3.0,4.07,5.0,5.0,16.3635,216.6759,0.4901,0.0164
user_396,9,loyal_customer,2,17.0,18.0,2.0,7.1952,3.0,4.0,16.4489,381.5357,0.4379,0.0469
user_396,10,loyal_customer,2,13.0,9.0,4.0,5.9394,3.0,5.0,14.2612,217.7657,0.2913,0.0306
user_397,1,brand_loyal,5,12.0,8.0,4.0,2.3669,3.0,1.0,8.67,635.9189,0.1814,0.0399
user_397,2,brand_loyal,5,15.0,9.0,4.0,2.2538,2.0,1.0,10.7967,633.6834,0.2241,0.041
user_397,3,brand_loyal,5,8.0,7.0,4.0,3.0961,4.0,1.0,9.2692,639.1427,0.2079,0.0224
user_397,4,brand_loyal,5,11.0,10.0,2.0,3.4337,3.0,1.0,13.9543,581.7379,0.1618,0.0586
user_397,5,brand_loyal,5,16.0,10.0,2.0,3.9619,3.0,1.0,9.6812,655.9964,0.2191,0.0431
user_397,6,brand_loyal,5,17.0,8.0,4.0,5.4964,2.0,2.0,8.1227,638.9715,0.2025,0.0565
user_397,7,brand_loyal,5,18.0,6.0,4.0,5.1916,2.0,3.0,13.0623,582.1584,0.1814,0.0247
user_397,8,brand_loyal,5,10.0,8.0,4.0,4.23,4.0,1.0,10.8791,608.586,0.0959,0.0285
user_397,9,brand_loyal,5,9.0,7.0,4.0,2.124,4.0,1.0,8.9736,635.654,0.1526,0.0755
user_397,10,brand_loyal,5,8.0,7.0,2.0,5.1777,3.0,1.0,14.6288,677.8505,0.0746,0.0741
user_398,1,price_sensitive,3,32.0,22.0,3.0,4.7452,12.0,12.0,18.1474,178.737,0.6877,0.1042
user_398,2,price_sensitive,3,19.0,10.0,3.0,6.3092,13.0,10.0,32.0104,108.1851,0.8311,0.1905
user_398,3,price_sensitive,3,18.0,22.0,3.0,8.7865,13.0,23.0,28.5948,195.7094,0.7115,0.0741
user_398,4,price_sensitive,3,21.0,16.0,3.0,9.9351,6.0,22.0,34.3669,178.8558,0.8453,0.0566
user_398,5,price_sensitive,3,32.0,26.0,2.0,9.6423,10.0,22.0,24.8089,86.1545,0.6226,0.1295
user_398,6,price_sensitive,3,33.0,26.0,1.0,3.0564,6.0,24.0,38.8688,157.4203,0.8568,0.19
user_398,7,price_sensitive,3,21.0,23.0,1.0,9.3839,7.0,19.0,32.5777,67.2429,0.6296,0.1761
user_398,8,price_sensitive,3,24.0,24.0,3.0,3.5767,13.0,15.0,19.4852,81.652,0.6022,0.1566
user_398,9,price_sensitive,3,20.0,27.0,1.0,3.4408,13.0,24.0,34.1311,159.6278,0.6605,0.1406
user_398,10,price_sensitive,3,29.0,26.0,2.0,8.2337,6.0,16.0,16.181,149.1112,0.6151,0.1701
user_399,1,brand_loyal,5,12.0,5.0,4.0,3.3488,4.0,2.0,13.0237,594.621,0.104,0.0424
user_399,2,brand_loyal,5,19.0,7.0,2.0,5.9167,3.0,1.0,7.331,630.2097,0.1395,0.0609
user_399,3,brand_loyal,5,11.0,10.0,4.0,5.3599,4.0,1.0,12.8059,599.6249,0.089,0.0396
user_399,4,brand_loyal,5,16.0,6.0,4.0,4.2489,4.0,1.0,12.6599,636.395,0.0562,0.0206
user_399,5,brand_loyal,5,8.0,5.0,2.0,4.2626,3.0,2.0,6.7691,617.5706,0.166,0.0404
user_399,6,brand_loyal,5,10.0,9.0,2.0,5.0493,3.0,1.0,13.2337,652.864,0.1964,0.0642
user_399,7,brand_loyal,5,12.0,9.0,2.0,4.8238,3.0,3.0,8.8513,648.8602,0.1528,0.0782
user_399,8,brand_loyal,5,16.0,6.0,2.0,4.5864,2.0,2.0,5.1446,562.5912,0.1663,0.0747
user_399,9,brand_loyal,5,12.0,6.0,4.0,3.5138,2.0,2.0,9.7982,641.5585,0.1004,0.0261
user_399,10,brand_loyal,5,14.0,9.0,4.0,4.1615,2.0,3.0,6.323,645.0738,0.2,0.0754
user_400,1,deal_hunter,6,29.0,17.0,6.0,11.1162,14.0,27.0,20.0373,87.6625,0.8591,0.1564
user_400,2,deal_hunter,6,34.0,19.0,0.0,6.5107,15.0,13.0,33.2246,56.3212,0.8557,0.2386
user_400,3,deal_hunter,6,37.0,27.0,1.0,9.3792,19.0,16.0,31.1466,73.5982,0.7517,0.1251
user_400,4,deal_hunter,6,26.0,32.0,1.0,4.1601,10.0,14.0,23.3507,71.046,0.7975,0.094
user_400,5,deal_hunter,6,46.0,22.0,9.0,6.2434,15.0,15.0,41.5519,103.4184,0.9929,0.2406
user_400,6,deal_hunter,6,41.0,23.0,5.0,10.7047,15.0,19.0,26.9745,105.9675,0.7791,0.1234
user_400,7,deal_hunter,6,51.0,22.0,1.0,7.9278,16.0,14.0,25.4535,40.2979,0.8464,0.2379
user_400,8,deal_hunter,6,50.0,24.0,5.0,4.5246,17.0,25.0,32.1926,98.6785,0.8459,0.2021
user_400,9,deal_hunter,6,31.0,31.0,0.0,10.4034,14.0,16.0,25.9514,139.912,0.7484,0.2155
user_400,10,deal_hunter,6,34.0,15.0,0.0,8.2528,13.0,20.0,31.4931,127.0502,0.8986,0.1558
user_401,1,window_shopper,4,7.0,13.0,0.0,2.7337,0.0,1.0,5.462,295.1902,0.6301,0.0041
user_401,2,window_shopper,4,5.0,10.0,0.0,1.3646,1.0,4.0,6.4467,356.1435,0.8437,0.0495
user_401,3,window_shopper,4,8.0,12.0,0.0,1.2585,1.0,4.0,7.9232,560.7962,0.8583,0.046
user_401,4,window_shopper,4,4.0,21.0,0.0,1.3629,1.0,1.0,7.3884,219.107,0.7848,0.0132
user_401,5,window_shopper,4,4.0,19.0,0.0,3.3691,0.0,2.0,4.6174,367.7575,0.7738,0.0448
user_401,6,window_shopper,4,4.0,11.0,0.0,1.464,0.0,2.0,7.3044,549.3685,0.401,0.0369
user_401,7,window_shopper,4,5.0,10.0,0.0,3.7647,0.0,3.0,8.9191,586.3735,0.772,0.0034
user_401,8,window_shopper,4,4.0,12.0,0.0,2.0044,0.0,1.0,9.2984,596.8503,0.6349,0.0369
user_401,9,window_shopper,4,6.0,19.0,0.0,3.4147,0.0,3.0,3.4632,363.5773,0.4537,0.01
user_401,10,window_shopper,4,4.0,16.0,0.0,3.606,1.0,3.0,5.9428,398.4249,0.8088,0.0238
user_402,1,loyal_customer,2,19.0,11.0,5.0,7.7536,3.0,3.0,10.2974,238.2193,0.2429,0.047
user_402,2,loyal_customer,2,18.0,9.0,4.0,4.1305,2.0,4.0,16.1713,397.9734,0.2116,0.0151
user_402,3,loyal_customer,2,15.0,14.0,3.0,7.0474,5.0,6.0,24.8911,183.338,0.2399,0.0109
user_402,4,loyal_customer,2,15.0,8.0,3.0,7.9102,5.0,7.0,26.6555,231.5801,0.4184,0.0138
user_402,5,loyal_customer,2,14.0,14.0,5.0,6.7488,3.0,4.0,27.9577,210.6443,0.3059,0.048
user_402,6,loyal_customer,2,16.0,9.0,4.0,4.6454,3.0,7.0,29.937,216.9612,0.4554,0.0166
user_402,7,loyal_customer,2,15.0,15.0,3.0,3.8852,5.0,3.0,10.5003,300.9695,0.2436,0.0419
user_402,8,loyal_customer,2,13.0,10.0,3.0,6.8808,4.0,6.0,14.495,198.7937,0.2496,0.0411
user_402,9,loyal_customer,2,14.0,15.0,3.0,6.2824,3.0,6.0,26.6378,193.6749,0.3546,0.0205
user_402,10,loyal_customer,2,14.0,17.0,4.0,6.623,5.0,3.0,25.0495,157.6514,0.285,0.0299
user_403,1,window_shopper,4,8.0,13.0,0.0,3.6402,1.0,2.0,6.2334,262.759,0.5338,0.0272
user_403,2,window_shopper,4,6.0,13.0,0.0,1.9323,1.0,2.0,7.2794,134.5172,0.7506,0.0259
user_403,3,window_shopper,4,7.0,23.0,0.0,1.6939,1.0,1.0,7.5647,216.3346,0.597,0.0269
user_403,4,window_shopper,4,5.0,26.0,0.0,1.3745,1.0,1.0,6.254,210.1331,0.6537,0.0034
user_403,5,window_shopper,4,3.0,16.0,0.0,1.8834,0.0,2.0,7.4786,525.0752,0.5235,0.0088
user_403,6,window_shopper,4,7.0,20.0,0.0,1.6388,1.0,2.0,6.1013,474.0969,0.8538,0.0491
user_403,7,window_shopper,4,7.0,11.0,0.0,2.1026,0.0,3.0,10.7538,122.546,0.6867,0.0091
user_403,8,window_shopper,4,3.0,10.0,0.0,1.4168,1.0,3.0,8.9868,568.5323,0.8236,0.0123
user_403,9,window_shopper,4,3.0,25.0,0.0,3.2072,1.0,2.0,9.7941,261.2531,0.7646,0.0116
user_403,10,window_shopper,4,5.0,14.0,0.0,3.7147,0.0,4.0,4.1715,513.3415,0.4012,0.0416
user_404,1,loyal_customer,2,13.0,12.0,1.0,5.5881,3.0,5.0,23.036,197.1896,0.2189,0.027
user_404,2,loyal_customer,2,12.0,11.0,3.0,5.4168,5.0,4.0,16.078,216.3069,0.2388,0.0304
user_404,3,loyal_customer,2,16.0,8.0,3.0,3.6057,3.0,6.0,20.1572,399.5767,0.4085,0.0223
user_404,4,loyal_customer,2,13.0,11.0,3.0,5.3396,5.0,7.0,25.8241,289.9396,0.3075,0.0134
user_404,5,loyal_customer,2,17.0,9.0,2.0,4.4444,4.0,5.0,25.2446,397.5274,0.4333,0.0218
user_404,6,loyal_customer,2,17.0,17.0,2.0,4.7435,4.0,6.0,25.1338,263.4832,0.2636,0.0181
user_404,7,loyal_customer,2,18.0,9.0,1.0,6.4076,5.0,3.0,14.2525,243.584,0.2816,0.0135
user_404,8,loyal_customer,2,13.0,14.0,2.0,4.9179,3.0,6.0,19.1567,156.3344,0.3711,0.0303
user_404,9,loyal_customer,2,13.0,16.0,1.0,6.9645,4.0,6.0,23.9941,173.4909,0.3863,0.0467
user_404,10,loyal_customer,2,12.0,11.0,1.0,5.7105,5.0,6.0,24.3596,227.7526,0.2918,0.0367
user_405,1,loyal_customer,2,22.0,14.0,4.0,4.1652,5.0,7.0,27.3485,154.5513,0.2386,0.0298
user_405,2,loyal_customer,2,19.0,18.0,3.0,3.4938,4.0,6.0,13.0726,341.1,0.4172,0.0326
user_405,3,loyal_customer,2,22.0,8.0,3.0,7.8874,4.0,4.0,17.1067,214.1433,0.2799,0.0262
user_405,4,loyal_customer,2,20.0,16.0,3.0,3.2578,4.0,6.0,15.5432,368.3424,0.3166,0.0148
user_405,5,loyal_customer,2,21.0,10.0,4.0,6.1432,4.0,7.0,21.0179,252.6773,0.4515,0.0492
user_405,6,loyal_customer,2,21.0,18.0,4.0,5.6972,4.0,4.0,10.1755,150.4312,0.2293,0.0141
user_405,7,loyal_customer,2,16.0,18.0,2.0,7.4736,4.0,3.0,29.5179,384.7703,0.2816,0.0304
user_405,8,loyal_customer,2,20.0,14.0,4.0,4.0445,5.0,6.0,14.8876,173.8984,0.3322,0.0371
user_405,9,loyal_customer,2,21.0,14.0,3.0,7.9777,3.0,5.0,27.1126,269.9958,0.4481,0.0427
user_405,10,loyal_customer,2,19.0,11.0,3.0,7.749,3.0,7.0,11.9107,177.8153,0.4704,0.0316
user_406,1,impulse_buyer,0,18.0,11.0,3.0,1.6001,6.0,2.0,14.4022,341.5188,0.7316,0.3056
user_406,2,impulse_buyer,0,35.0,5.0,6.0,1.2199,11.0,2.0,7.9994,338.4328,0.5169,0.1411
user_406,3,impulse_buyer,0,39.0,14.0,7.0,1.3878,7.0,4.0,7.1791,106.0708,0.5907,0.1265
user_406,4,impulse_buyer,0,17.0,10.0,5.0,1.5271,6.0,1.0,14.4266,133.0936,0.427,0.295
user_406,5,impulse_buyer,0,27.0,9.0,7.0,0.7968,9.0,2.0,7.147,126.8937,0.5974,0.2847
user_406,6,impulse_buyer,0,33.0,11.0,4.0,2.4737,11.0,4.0,14.3832,427.4961,0.7918,0.1649
user_406,7,impulse_buyer,0,35.0,12.0,4.0,0.6259,8.0,1.0,11.9201,283.1716,0.4133,0.2535
user_406,8,impulse_buyer,0,15.0,13.0,4.0,1.398,9.0,3.0,13.207,290.9402,0.4754,0.1906
user_406,9,impulse_buyer,0,29.0,5.0,3.0,1.8933,9.0,1.0,13.3459,243.3339,0.7564,0.2414
user_406,10,impulse_buyer,0,28.0,12.0,7.0,1.9412,9.0,3.0,12.8151,210.303,0.4021,0.1042
user_407,1,deal_hunter,6,47.0,24.0,0.0,9.9988,11.0,27.0,37.326,102.8439,0.7271,0.1097
user_407,2,deal_hunter,6,27.0,16.0,0.0,9.4692,17.0,24.0,29.7736,50.8026,0.8774,0.1393
user_407,3,deal_hunter,6,47.0,25.0,8.0,9.0969,12.0,15.0,41.4912,130.7036,0.8772,0.2282
user_407,4,deal_hunter,6,50.0,15.0,1.0,8.84,17.0,24.0,43.443,130.5262,0.7082,0.2047
user_407,5,deal_hunter,6,47.0,34.0,1.0,11.0225,14.0,21.0,46.8483,114.9637,0.8321,0.2412
user_407,6,deal_hunter,6,33.0,23.0,0.0,7.0618,13.0,19.0,43.7344,148.1427,0.8396,0.2053
user_407,7,deal_hunter,6,43.0,19.0,0.0,8.3817,17.0,14.0,44.437,102.0064,0.8581,0.1359
user_407,8,deal_hunter,6,41.0,17.0,6.0,6.6945,13.0,24.0,43.1943,118.6676,0.8658,0.2017
user_407,9,deal_hunter,6,26.0,26.0,4.0,7.3796,13.0,18.0,42.4713,76.9459,0.7636,0.0846
user_407,10,deal_hunter,6,48.0,15.0,0.0,5.6314,14.0,13.0,39.8903,86.5674,0.7376,0.1947
user_408,1,loyal_customer,2,16.0,8.0,4.0,4.0267,4.0,5.0,28.1991,378.898,0.2987,0.0382
user_408,2,loyal_customer,2,22.0,12.0,2.0,4.4825,3.0,5.0,23.3535,156.5642,0.313,0.0378
user_408,3,loyal_customer,2,17.0,8.0,3.0,3.1508,5.0,7.0,27.537,285.886,0.2715,0.044
user_408,4,loyal_customer,2,22.0,9.0,4.0,6.1175,2.0,5.0,19.066,331.6103,0.2287,0.0258
user_408,5,loyal_customer,2,18.0,16.0,3.0,3.7997,4.0,4.0,20.4637,374.7863,0.418,0.0304
user_408,6,loyal_customer,2,21.0,18.0,2.0,4.1315,4.0,4.0,14.2483,202.0817,0.2376,0.0176
user_408,7,loyal_customer,2,16.0,9.0,4.0,4.657,3.0,3.0,29.4497,167.0665,0.3254,0.0198
user_408,8,loyal_customer,2,16.0,10.0,4.0,7.3766,5.0,4.0,18.8249,317.7781,0.2097,0.0334
user_408,9,loyal_customer,2,16.0,14.0,3.0,4.0552,3.0,5.0,15.7783,306.8598,0.3699,0.0345
user_408,10,loyal_customer,2,21.0,16.0,3.0,4.2225,2.0,4.0,26.9814,304.1198,0.256,0.0171
user_409,1,impulse_buyer,0,39.0,7.0,4.0,0.8081,11.0,4.0,9.1615,305.5403,0.7516,0.3225
user_409,2,impulse_buyer,0,31.0,9.0,5.0,2.3406,8.0,2.0,13.6961,261.1103,0.7851,0.3331
user_409,3,impulse_buyer,0,27.0,10.0,6.0,0.9133,7.0,4.0,9.9077,262.6227,0.7516,0.251
user_409,4,impulse_buyer,0,20.0,12.0,3.0,2.4641,7.0,2.0,8.6739,134.8069,0.5784,0.3113
user_409,5,impulse_buyer,0,19.0,8.0,3.0,0.5631,11.0,2.0,10.2007,308.7812,0.5945,0.2879
user_409,6,impulse_buyer,0,27.0,14.0,4.0,0.6338,8.0,1.0,7.3206,206.148,0.5772,0.1499
user_409,7,impulse_buyer,0,38.0,14.0,4.0,2.8713,11.0,2.0,11.0994,469.809,0.6929,0.2475
user_409,8,impulse_buyer,0,19.0,5.0,6.0,2.4014,11.0,2.0,12.6042,305.1689,0.652,0.3338
user_409,9,impulse_buyer,0,32.0,6.0,7.0,2.186,10.0,1.0,5.4545,358.6402,0.4134,0.2675
user_409,10,impulse_buyer,0,34.0,14.0,6.0,1.7532,11.0,4.0,5.3491,320.464,0.5191,0.3098
user_410,1,deal_hunter,6,51.0,18.0,1.0,5.1747,14.0,21.0,37.3453,80.8833,0.9385,0.2044
user_410,2,deal_hunter,6,44.0,25.0,8.0,5.8092,13.0,23.0,23.7102,71.6409,0.9186,0.121
user_410,3,deal_hunter,6,35.0,29.0,0.0,5.3134,11.0,13.0,36.3759,92.4321,0.9225,0.1087
user_410,4,deal_hunter,6,36.0,24.0,0.0,10.1678,18.0,22.0,48.524,68.4568,0.9577,0.1325
user_410,5,deal_hunter,6,29.0,29.0,1.0,4.4795,11.0,25.0,21.6504,113.2437,0.8457,0.082
user_410,6,deal_hunter,6,52.0,22.0,7.0,4.7611,19.0,17.0,42.7927,97.687,0.792,0.149
user_410,7,deal_hunter,6,33.0,18.0,9.0,9.7123,12.0,20.0,39.5376,127.2182,0.8893,0.1512
user_410,8,deal_hunter,6,30.0,34.0,9.0,10.0889,18.0,17.0,45.8805,104.7904,0.8436,0.083
user_410,9,deal_hunter,6,43.0,32.0,7.0,10.9396,10.0,16.0,41.4962,100.1558,0.8599,0.0874
user_410,10,deal_hunter,6,53.0,17.0,1.0,10.7468,10.0,24.0,32.6929,46.9031,0.9364,0.2339
user_411,1,impulse_buyer,0,19.0,11.0,7.0,1.6257,9.0,1.0,9.4283,438.9078,0.403,0.338
user_411,2,impulse_buyer,0,18.0,12.0,7.0,1.2948,8.0,4.0,8.8213,220.7237,0.3187,0.2263
user_411,3,impulse_buyer,0,19.0,10.0,6.0,1.4699,7.0,1.0,14.7697,174.7726,0.5226,0.222
user_411,4,impulse_buyer,0,28.0,14.0,6.0,2.0713,11.0,4.0,11.2747,469.4659,0.7988,0.1081
user_411,5,impulse_buyer,0,29.0,10.0,7.0,1.4978,10.0,3.0,7.0349,481.8215,0.7593,0.1117
user_411,6,impulse_buyer,0,18.0,13.0,6.0,1.0975,9.0,3.0,11.4038,440.2017,0.6704,0.2356
user_411,7,impulse_buyer,0,39.0,11.0,4.0,2.3905,8.0,1.0,11.0821,277.8294,0.6712,0.1571
user_411,8,impulse_buyer,0,26.0,8.0,7.0,1.2231,5.0,3.0,11.6374,147.2954,0.777,0.3164
user_411,9,impulse_buyer,0,28.0,14.0,4.0,1.9945,10.0,3.0,9.1933,380.439,0.5054,0.2262
user_411,10,impulse_buyer,0,16.0,5.0,5.0,1.7862,11.0,4.0,9.6688,243.8879,0.5681,0.2793
user_412,1,gift_buyer,7,6.0,5.0,2.0,1.5575,2.0,7.0,5.0509,837.2639,0.5977,0.0578
user_412,2,gift_buyer,7,11.0,8.0,2.0,2.384,2.0,4.0,9.9936,831.1634,0.4019,0.0192
user_412,3,gift_buyer,7,10.0,4.0,1.0,3.8224,1.0,5.0,7.1721,567.442,0.6211,0.0193
user_412,4,gift_buyer,7,14.0,8.0,1.0,2.1419,3.0,4.0,5.1892,524.4162,0.5126,0.0558
user_412,5,gift_buyer,7,11.0,8.0,1.0,2.601,2.0,4.0,6.902,1015.3488,0.5969,0.0551
user_412,6,gift_buyer,7,11.0,3.0,1.0,1.013,2.0,3.0,6.0769,1019.3872,0.6664,0.0546
user_412,7,gift_buyer,7,6.0,4.0,1.0,1.6359,2.0,4.0,3.0409,1026.7476,0.3354,0.0304
user_412,8,gift_buyer,7,10.0,3.0,1.0,3.3567,1.0,5.0,5.3243,1371.6856,0.3555,0.0322
user_412,9,gift_buyer,7,9.0,3.0,1.0,1.2884,2.0,7.0,8.1899,993.152,0.6091,0.0176
user_412,10,gift_buyer,7,9.0,4.0,2.0,1.6832,3.0,3.0,3.0514,971.1939,0.4241,0.0129
user_413,1,window_shopper,4,3.0,28.0,0.0,1.0575,1.0,2.0,9.9645,297.095,0.592,0.0051
user_413,2,window_shopper,4,7.0,27.0,0.0,3.4543,1.0,1.0,3.506,573.9469,0.4019,0.0488
user_413,3,window_shopper,4,3.0,11.0,0.0,2.9569,1.0,4.0,6.4653,445.9541,0.4674,0.027
user_413,4,window_shopper,4,6.0,12.0,0.0,1.0838,0.0,4.0,4.1924,366.5607,0.7398,0.0029
user_413,5,window_shopper,4,9.0,17.0,0.0,3.6089,1.0,4.0,7.1666,572.2902,0.5601,0.0449
user_413,6,window_shopper,4,4.0,25.0,0.0,1.7251,0.0,4.0,7.8092,533.0841,0.552,0.0399
user_413,7,window_shopper,4,5.0,25.0,0.0,3.521,0.0,4.0,9.3752,551.9779,0.4824,0.0356
user_413,8,window_shopper,4,9.0,23.0,0.0,2.3175,1.0,4.0,8.602,125.9404,0.5912,0.0197
user_413,9,window_shopper,4,3.0,28.0,0.0,3.4507,1.0,1.0,10.0554,565.0844,0.7661,0.0388
user_413,10,window_shopper,4,6.0,26.0,0.0,1.6149,1.0,2.0,9.2387,380.7245,0.5835,0.0022
user_414,1,researcher,1,31.0,15.0,2.0,13.1696,3.0,15.0,46.3662,378.6384,0.7311,0.0842
user_414,2,researcher,1,33.0,37.0,2.0,6.1552,5.0,18.0,45.9284,389.2361,0.6825,0.0744
user_414,3,researcher,1,34.0,24.0,1.0,7.882,4.0,16.0,26.8212,728.1933,0.7953,0.0905
user_414,4,researcher,1,30.0,25.0,1.0,5.7919,5.0,12.0,32.5833,241.4582,0.9287,0.0555
user_414,5,researcher,1,49.0,18.0,1.0,7.6858,4.0,9.0,22.7945,574.3278,0.5778,0.0476
user_414,6,researcher,1,39.0,32.0,1.0,8.1268,5.0,8.0,52.1857,196.5265,0.8492,0.0838
user_414,7,researcher,1,34.0,29.0,1.0,13.4736,4.0,13.0,36.1156,735.0702,0.8331,0.0634
user_414,8,researcher,1,24.0,15.0,1.0,8.6681,2.0,10.0,20.0542,447.9625,0.8388,0.0859
user_414,9,researcher,1,27.0,26.0,1.0,9.0802,4.0,18.0,29.9947,548.1756,0.8949,0.0535
user_414,10,researcher,1,40.0,35.0,1.0,10.7164,4.0,15.0,59.2452,631.3196,0.7302,0.0715
user_415,1,window_shopper,4,5.0,17.0,0.0,1.2824,1.0,2.0,3.5089,396.0098,0.4919,0.0114
user_415,2,window_shopper,4,3.0,16.0,0.0,1.1149,1.0,3.0,8.8545,349.3586,0.7987,0.0031
user_415,3,window_shopper,4,4.0,25.0,0.0,1.0472,1.0,1.0,5.1228,446.2716,0.5462,0.0261
user_415,4,window_shopper,4,9.0,28.0,0.0,2.0833,0.0,4.0,8.3967,354.1385,0.8914,0.047
user_415,5,window_shopper,4,3.0,19.0,0.0,3.644,1.0,4.0,6.1498,215.5273,0.8931,0.0076
user_415,6,window_shopper,4,7.0,19.0,0.0,2.3707,0.0,4.0,7.6315,470.9411,0.7415,0.0425
user_415,7,window_shopper,4,8.0,27.0,0.0,1.4535,1.0,3.0,9.9308,102.6513,0.7687,0.0369
user_415,8,window_shopper,4,9.0,15.0,0.0,2.7397,0.0,4.0,5.4379,433.5341,0.577,0.0287
user_415,9,window_shopper,4,3.0,17.0,0.0,1.9113,0.0,3.0,9.7845,272.7246,0.6173,0.0346
user_415,10,window_shopper,4,7.0,23.0,0.0,3.053,1.0,1.0,11.5895,487.0718,0.4578,0.0279
user_416,1,gift_buyer,7,11.0,9.0,2.0,3.0214,3.0,7.0,6.4662,1295.0702,0.4126,0.0311
user_416,2,gift_buyer,7,14.0,8.0,1.0,1.2864,1.0,4.0,5.9173,1211.856,0.4089,0.0318
user_416,3,gift_buyer,7,14.0,6.0,1.0,3.0397,1.0,6.0,7.4495,728.5214,0.3709,0.0292
user_416,4,gift_buyer,7,8.0,4.0,2.0,3.9423,3.0,7.0,8.0615,1309.6175,0.4292,0.0342
user_416,5,gift_buyer,7,12.0,8.0,1.0,1.7061,1.0,3.0,4.2639,800.3374,0.3982,0.0386
user_416,6,gift_buyer,7,13.0,6.0,1.0,2.1235,2.0,4.0,3.2748,1136.3195,0.6627,0.0305
user_416,7,gift_buyer,7,9.0,4.0,2.0,3.1075,3.0,3.0,8.8691,1370.603,0.6144,0.051
user_416,8,gift_buyer,7,14.0,5.0,1.0,2.9297,2.0,5.0,3.5732,1466.6464,0.5937,0.023
user_416,9,gift_buyer,7,11.0,8.0,1.0,1.4743,2.0,7.0,9.1893,851.9036,0.4399,0.0162
user_416,10,gift_buyer,7,8.0,7.0,2.0,1.4585,3.0,7.0,6.2777,1333.0266,0.4587,0.0351
user_417,1,gift_buyer,7,14.0,8.0,1.0,2.1286,2.0,7.0,8.3049,1497.8087,0.5382,0.057
user_417,2,gift_buyer,7,11.0,7.0,2.0,2.6213,3.0,5.0,4.3743,414.2629,0.3604,0.0121
user_417,3,gift_buyer,7,10.0,8.0,1.0,2.2614,1.0,3.0,8.0671,927.2453,0.3248,0.0109
user_417,4,gift_buyer,7,9.0,9.0,1.0,3.4896,3.0,5.0,4.339,1048.7586,0.6647,0.0275
user_417,5,gift_buyer,7,14.0,6.0,2.0,1.2402,1.0,4.0,3.9406,522.366,0.4311,0.0515
user_417,6,gift_buyer,7,6.0,7.0,2.0,3.0277,1.0,6.0,5.522,724.9689,0.6389,0.0357
user_417,7,gift_buyer,7,14.0,5.0,1.0,3.1241,1.0,6.0,6.6076,1365.2165,0.683,0.0378
user_417,8,gift_buyer,7,14.0,4.0,1.0,2.4311,2.0,7.0,5.9459,1317.9135,0.4888,0.042
